"","id","name","mindate","maxdate","datacoverage"
"980","MAM-TMIN-AVGNDS-LSTH060","Long-term average number of days per spring where tmin is less than or equal to 60F","2010-01-01","2010-01-01","1"
"981","MAM-TMIN-AVGNDS-LSTH070","Long-term average number of days per spring where tmin is less than or equal to 70F","2010-01-01","2010-01-01","1"
"982","MAM-TMIN-NORMAL","Long-term averages of spring minimum temperature","2010-01-01","2010-01-01","1"
"983","MDEV","Multiday evaporation total (use with DAEV)","1948-08-02","2010-08-16","1"
"984","MDPR","Multiday precipitation total (use with DAPR and DWPR, if available)","1832-05-11","2021-03-06","1"
"985","MDSF","Multiday snowfall total ","1859-12-29","2020-03-17","1"
"986","MDTN","Multiday minimum temperature (use with DATN)","1863-05-04","2021-03-06","1"
"987","MDTX","Multiday maximum temperature (use with DATX)","1863-05-04","2021-03-05","1"
"988","MDWM","Multiday wind movement","1935-09-23","2010-06-21","1"
"989","MLY-CLDD-BASE45","Long-term averages of monthly cooling degree days with base 45F","2010-01-01","2010-12-01","1"
"990","MLY-CLDD-BASE50","Long-term averages of monthly cooling degree days with base 50F","2010-01-01","2010-12-01","1"
"991","MLY-CLDD-BASE55","Long-term averages of monthly cooling degree days with base 55F","2010-01-01","2010-12-01","1"
"992","MLY-CLDD-BASE57","Long-term averages of monthly cooling degree days with base 57F","2010-01-01","2010-12-01","1"
"993","MLY-CLDD-BASE60","Long-term averages of monthly cooling degree days with base 60F","2010-01-01","2010-12-01","1"
"994","MLY-CLDD-BASE70","Long-term averages of monthly cooling degree days with base 70F","2010-01-01","2010-12-01","1"
"995","MLY-CLDD-BASE72","Long-term averages of monthly cooling degree days with base 72F","2010-01-01","2010-12-01","1"
"996","MLY-CLDD-NORMAL","Long-term averages of monthly cooling degree days with base 65F","2010-01-01","2010-12-01","1"
"997","MLY-DUTR-NORMAL","Long-term averages of monthly diurnal temperature range","2010-01-01","2010-12-01","1"
"998","MLY-DUTR-STDDEV","Long-term standard deviations of monthly diurnal temperature range","2010-01-01","2010-12-01","1"
"999","MLY-GRDD-BASE40","Long-term averages of monthly growing degree days with base 40F","2010-01-01","2010-12-01","1"
"1000","MLY-GRDD-BASE45","Long-term averages of monthly growing degree days with base 45F","2010-01-01","2010-12-01","1"
"1001","MLY-GRDD-BASE50","Long-term averages of monthly growing degree days with base 50F","2010-01-01","2010-12-01","1"
"1002","MLY-GRDD-BASE55","Long-term averages of monthly growing degree days with base 55F","2010-01-01","2010-12-01","1"
"1003","MLY-GRDD-BASE57","Long-term averages of monthly growing degree days with base 57F","2010-01-01","2010-12-01","1"
"1004","MLY-GRDD-BASE60","Long-term averages of monthly growing degree days with base 60F","2010-01-01","2010-12-01","1"
"1005","MLY-GRDD-BASE65","Long-term averages of monthly growing degree days with base 65F","2010-01-01","2010-12-01","1"
"1006","MLY-GRDD-BASE70","Long-term averages of monthly growing degree days with base 70F","2010-01-01","2010-12-01","1"
"1007","MLY-GRDD-BASE72","Long-term averages of monthly growing degree days with base 72F","2010-01-01","2010-12-01","1"
"1008","MLY-GRDD-TB4886","Long-term averages of monthly growing degree days with truncated bases 48F and 86F","2010-01-01","2010-12-01","1"
"1009","MLY-GRDD-TB5086","Long-term averages of monthly growing degree days with truncated bases 50F and 86F","2010-01-01","2010-12-01","1"
"1010","MLY-HTDD-BASE40","Long-term averages of monthly heating degree days with base 40F","2010-01-01","2010-12-01","1"
"1011","MLY-HTDD-BASE45","Long-term averages of monthly heating degree days with base 45F","2010-01-01","2010-12-01","1"
"1012","MLY-HTDD-BASE50","Long-term averages of monthly heating degree days with base 50F","2010-01-01","2010-12-01","1"
"1013","MLY-HTDD-BASE55","Long-term averages of monthly heating degree days with base 55F","2010-01-01","2010-12-01","1"
"1014","MLY-HTDD-BASE57","Long-term averages of monthly heating degree days with base 57F","2010-01-01","2010-12-01","1"
"1015","MLY-HTDD-BASE60","Long-term averages of monthly heating degree days with base 60F","2010-01-01","2010-12-01","1"
"1016","MLY-HTDD-NORMAL","Long-term averages of monthly heating degree days with base 65F","2010-01-01","2010-12-01","1"
"1017","MLY-PRCP-25PCTL","25th percentiles of monthly precipitation totals","2010-01-01","2010-12-01","1"
"1018","MLY-PRCP-50PCTL","50th percentiles of monthly precipitation totals","2010-01-01","2010-12-01","1"
"1019","MLY-PRCP-75PCTL","75th percentiles of monthly precipitation totals","2010-01-01","2010-12-01","1"
"1020","MLY-PRCP-AVGNDS-GE001HI","Long-term averages of number of days per month with precipitation >= 0.01 inches","2010-01-01","2010-12-01","1"
"1021","MLY-PRCP-AVGNDS-GE010HI","Long-term averages of number of days per month with precipitation >= 0.10 inches","2010-01-01","2010-12-01","1"
"1022","MLY-PRCP-AVGNDS-GE050HI","Long-term averages of number of days per month with precipitation >= 0.50 inches","2010-01-01","2010-12-01","1"
"1023","MLY-PRCP-AVGNDS-GE100HI","Long-term averages of number of days per month with precipitation >= 1.00 inches","2010-01-01","2010-12-01","1"
"1024","MLY-PRCP-NORMAL","Long-term averages of monthly precipitation totals","2010-01-01","2010-12-01","1"
"1025","MLY-SNOW-25PCTL","25th percentiles of monthly snowfall totals","2010-01-01","2010-12-01","1"
"1026","MLY-SNOW-50PCTL","50th percentiles of monthly snowfall totals","2010-01-01","2010-12-01","1"
"1027","MLY-SNOW-75PCTL","75th percentiles of monthly snowfall totals","2010-01-01","2010-12-01","1"
"1028","MLY-SNOW-AVGNDS-GE001TI","Long-term averages of number of days per month with Snowfall >= 0.1 inches","2010-01-01","2010-12-01","1"
"1029","MLY-SNOW-AVGNDS-GE010TI","Long-term averages of number of days per month with Snowfall >= 1.0 inches","2010-01-01","2010-12-01","1"
"1030","MLY-SNOW-AVGNDS-GE030TI","Long-term averages of number of days per month with Snowfall >= 3.0 inches","2010-01-01","2010-12-01","1"
"1031","MLY-SNOW-AVGNDS-GE050TI","Long-term averages of number of days per month with Snowfall >= 5.0 inches","2010-01-01","2010-12-01","1"
"1032","MLY-SNOW-AVGNDS-GE100TI","Long-term averages of number of days per month with Snowfall >= 10.0 inches","2010-01-01","2010-12-01","1"
"1033","MLY-SNOW-NORMAL","Long-term averages of monthly snowfall totals","2010-01-01","2010-12-01","1"
"1034","MLY-SNWD-AVGNDS-GE001WI","Long-term averages of number of days per month with snow depth >= 1 inch","2010-01-01","2010-12-01","1"
"1035","MLY-SNWD-AVGNDS-GE003WI","Long-term averages of number of days per month with snow depth >= 3 inches","2010-01-01","2010-12-01","1"
"1036","MLY-SNWD-AVGNDS-GE005WI","Long-term averages of number of days per month with snow depth >= 5 inches","2010-01-01","2010-12-01","1"
"1037","MLY-SNWD-AVGNDS-GE010WI","Long-term averages of number of days per month with snow depth >= 10 inches","2010-01-01","2010-12-01","1"
"1038","MLY-TAVG-NORMAL","Long-term averages of monthly average temperature","2010-01-01","2010-12-01","1"
"1039","MLY-TAVG-STDDEV","Long-term standard deviations of monthly average temperature","2010-01-01","2010-12-01","1"
"1040","MLY-TMAX-AVGNDS-GRTH040","Long-term average number of days per month where tmax is greater than or equal to 40F","2010-01-01","2010-12-01","1"
"1041","MLY-TMAX-AVGNDS-GRTH050","Long-term average number of days per month where tmax is greater than or equal to 50F","2010-01-01","2010-12-01","1"
"1042","MLY-TMAX-AVGNDS-GRTH060","Long-term average number of days per month where tmax is greater than or equal to 60F","2010-01-01","2010-12-01","1"
"1043","MLY-TMAX-AVGNDS-GRTH070","Long-term average number of days per month where tmax is greater than or equal to 70F","2010-01-01","2010-12-01","1"
"1044","MLY-TMAX-AVGNDS-GRTH080","Long-term average number of days per month where tmax is greater than or equal to 80F","2010-01-01","2010-12-01","1"
"1045","MLY-TMAX-AVGNDS-GRTH090","Long-term average number of days per month where tmax is greater than or equal to 90F","2010-01-01","2010-12-01","1"
"1046","MLY-TMAX-AVGNDS-GRTH100","Long-term average number of days per month where tmax is greater than or equal to 100F","2010-01-01","2010-12-01","1"
"1047","MLY-TMAX-AVGNDS-LSTH032","Long-term average number of days per month where tmax is less than or equal to 32F","2010-01-01","2010-12-01","1"
"1048","MLY-TMAX-NORMAL","Long-term averages of monthly maximum temperature","2010-01-01","2010-12-01","1"
"1049","MLY-TMAX-STDDEV","Long-term standard deviations of monthly maximum temperature","2010-01-01","2010-12-01","1"
"1050","MLY-TMIN-AVGNDS-LSTH000","Long-term average number of days per month where tmin is less than or equal to 0F","2010-01-01","2010-12-01","1"
"1051","MLY-TMIN-AVGNDS-LSTH010","Long-term average number of days per month where tmin is less than or equal to 10F","2010-01-01","2010-12-01","1"
"1052","MLY-TMIN-AVGNDS-LSTH020","Long-term average number of days per month where tmin is less than or equal to 20F","2010-01-01","2010-12-01","1"
"1053","MLY-TMIN-AVGNDS-LSTH032","Long-term average number of days per month where tmin is less than or equal to 32F","2010-01-01","2010-12-01","1"
"1054","MLY-TMIN-AVGNDS-LSTH040","Long-term average number of days per month where tmin is less than or equal to 40F","2010-01-01","2010-12-01","1"
"1055","MLY-TMIN-AVGNDS-LSTH050","Long-term average number of days per month where tmin is less than or equal to 50F","2010-01-01","2010-12-01","1"
"1056","MLY-TMIN-AVGNDS-LSTH060","Long-term average number of days per month where tmin is less than or equal to 60F","2010-01-01","2010-12-01","1"
"1057","MLY-TMIN-AVGNDS-LSTH070","Long-term average number of days per month where tmin is less than or equal to 70F","2010-01-01","2010-12-01","1"
"1058","MLY-TMIN-NORMAL","Long-term averages of monthly minimum temperature","2010-01-01","2010-12-01","1"
"1059","MLY-TMIN-PRBOCC-LSTH016","probability of 16F or below at least once in the month","2010-01-01","2010-12-01","1"
"1060","MLY-TMIN-PRBOCC-LSTH020","probability of 20F or below at least once in the month","2010-01-01","2010-12-01","1"
"1061","MLY-TMIN-PRBOCC-LSTH024","probability of 24F or below at least once in the month","2010-01-01","2010-12-01","1"
"1062","MLY-TMIN-PRBOCC-LSTH028","probability of 28F or below at least once in the month","2010-01-01","2010-12-01","1"
"1063","MLY-TMIN-PRBOCC-LSTH032","probability of 32F or below at least once in the month","2010-01-01","2010-12-01","1"
"1064","MLY-TMIN-PRBOCC-LSTH036","probability of 36F or below at least once in the month","2010-01-01","2010-12-01","1"
"1065","MLY-TMIN-STDDEV","Long-term standard deviations of monthly minimum temperature","2010-01-01","2010-12-01","1"
"1066","MMNP","Mean minimum temperature of evaporation pan water for the period.","1966-03-01","2015-11-01","1"
"1067","MMNT","Monthly Mean minimum temperature","1763-01-01","2016-03-01","1"
"1068","MMXP","Mean maximum temperature of evaporation pan water for the period.","1966-03-01","2015-11-01","1"
"1069","MMXT","Monthly Mean maximum temperature","1763-01-01","2016-03-01","1"
"1070","MN01","Monthly mean minimum soil temperature (degrees F)","1982-01-01","2021-01-01","1"
"1071","MN0190","Monthly mean minimum soil temperature(cover: unknown","1984-01-01","2009-08-01","1"
"1072","MN02","Monthly mean minimum soil temperature (degrees F)","1982-01-01","2021-01-01","1"
"1073","MN0290","Monthly mean minimum soil temperature(cover: unknown","1984-01-01","2010-12-01","1"
"1074","MN0299","Monthly mean minimum soil temperature(cover: unknown","2011-01-01","2012-01-01","0.998"
"1075","MN03","Monthly mean minimum soil temperature (degrees F)","1982-01-01","2021-01-01","1"
"1076","MN0390","Monthly mean minimum soil temperature(cover: unknown","1984-01-01","2009-12-01","1"
"1077","MN04","Monthly mean minimum soil temperature (degrees F)","1982-01-01","2020-12-01","1"
"1078","MN05","Monthly mean minimum soil temperature (degrees F)","1982-01-01","2020-11-01","1"
"1079","MN06","Monthly mean minimum soil temperature (degrees F)","1982-01-01","2020-11-01","1"
"1080","MN07","Monthly mean minimum soil temperature (degrees F)","1982-06-01","2020-11-01","1"
"1081","MN08","Monthly mean minimum soil temperature (degrees F)","1982-06-01","2020-11-01","1"
"1082","MN1190","Monthly mean minimum soil temperature(cover: grass","1984-01-01","2010-12-01","0.9819"
"1083","MN1191","Monthly mean minimum soil temperature(cover: grass","1984-01-01","1985-06-01","0.946"
"1084","MN1290","Monthly mean minimum soil temperature(cover: grass","1984-01-01","2010-12-01","1"
"1085","MN1291","Monthly mean minimum soil temperature(cover: grass","1984-01-01","1989-07-01","0.8509"
"1086","MN1299","Monthly mean minimum soil temperature(cover: grass","2011-01-01","2012-09-01","1"
"1087","MN1390","Monthly mean minimum soil temperature(cover: grass","1984-01-01","2010-12-01","1"
"1088","MN1391","Monthly mean minimum soil temperature(cover: grass","1984-01-01","1988-12-01","0.833"
"1089","MN1399","Monthly mean minimum soil temperature(cover: grass","2011-01-01","2011-01-01","0.9819"
"1090","MN1490","Monthly mean minimum soil temperature(cover: grass","2010-01-01","2010-12-01","1"
"1091","MN1499","Monthly mean minimum soil temperature(cover: grass","2011-01-01","2011-01-01","0.9819"
"1092","MN2190","Monthly mean minimum soil temperature(cover: fallow","1989-08-01","2010-12-01","0.9338"
"1093","MN2192","Monthly mean minimum soil temperature(cover: fallow","1984-01-01","1988-12-01","0.833"
"1094","MN2290","Monthly mean minimum soil temperature(cover: fallow","1990-01-01","2010-12-01","0.9286"
"1095","MN2292","Monthly mean minimum soil temperature(cover: fallow","1984-01-01","1989-07-01","0.8509"
"1096","MN2390","Monthly mean minimum soil temperature(cover: fallow","1989-08-01","2010-12-01","0.9338"
"1097","MN2392","Monthly mean minimum soil temperature(cover: fallow","1984-01-01","1988-12-01","0.6331"
"1098","MN3190","Monthly mean minimum soil temperature(cover: bare ground","1984-01-01","2010-12-01","1"
"1099","MN3192","Monthly mean minimum soil temperature(cover: bare ground","1984-01-01","1988-12-01","0.9996"
"1100","MN3199","Monthly mean minimum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1101","MN3290","Monthly mean minimum soil temperature(cover: bare ground","1984-01-01","2010-12-01","1"
"1102","MN3292","Monthly mean minimum soil temperature(cover: bare ground","1984-01-01","1988-12-01","0.9996"
"1103","MN3299","Monthly mean minimum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1104","MN3390","Monthly mean minimum soil temperature(cover: bare ground","1984-01-01","2010-12-01","1"
"1105","MN3392","Monthly mean minimum soil temperature(cover: bare ground","1984-01-01","1988-12-01","0.9829"
"1106","MN3399","Monthly mean minimum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1107","MN3490","Monthly mean minimum soil temperature(cover: bare ground","2004-08-01","2010-12-01","1"
"1108","MN3499","Monthly mean minimum soil temperature(cover: bare ground","2011-01-01","2011-09-01","1"
"1109","MN3590","Monthly mean minimum soil temperature(cover: bare ground","2004-08-01","2010-12-01","1"
"1110","MN3599","Monthly mean minimum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1111","MN3690","Monthly mean minimum soil temperature(cover: bare ground","2006-04-01","2006-04-01","1"
"1112","MN3699","Monthly mean minimum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1113","MN5190","Monthly mean minimum soil temperature(cover: sod","1984-01-01","2010-12-01","1"
"1114","MN5199","Monthly mean minimum soil temperature(cover: sod","2011-01-01","2015-11-01","1"
"1115","MN5290","Monthly mean minimum soil temperature(cover: sod","1984-01-01","2010-12-01","1"
"1116","MN5291","Monthly mean minimum soil temperature(cover: sod","1984-01-01","1989-02-01","1"
"1117","MN5299","Monthly mean minimum soil temperature(cover: sod","2011-01-01","2015-11-01","1"
"1118","MN5390","Monthly mean minimum soil temperature(cover: sod","1984-01-01","2010-12-01","1"
"1119","MN5399","Monthly mean minimum soil temperature(cover: sod","2011-01-01","2015-11-01","1"
"1120","MN5490","Monthly mean minimum soil temperature(cover: sod","2002-03-01","2010-12-01","0.998"
"1121","MN5499","Monthly mean minimum soil temperature(cover: sod","2011-01-01","2011-12-01","1"
"1122","MN5590","Monthly mean minimum soil temperature(cover: sod","2002-03-01","2009-02-01","0.998"
"1123","MN5599","Monthly mean minimum soil temperature(cover: sod","2011-01-01","2015-11-01","1"
"1124","MN5699","Monthly mean minimum soil temperature(cover: sod","2012-09-01","2015-11-01","1"
"1125","MN6190","Monthly mean minimum soil temperature(cover: straw mulch","1984-01-01","1993-01-01","0.9812"
"1126","MN7290","Monthly mean minimum soil temperature(cover: grass muck","1990-01-01","1990-10-01","1"
"1127","MN7293","Monthly mean minimum soil temperature(cover: grass muck","1984-01-01","1989-02-01","1"
"1128","MN8190","Monthly mean minimum soil temperature(cover: bare muck","1990-01-01","1990-10-01","1"
"1129","MN8193","Monthly mean minimum soil temperature(cover: bare muck","1984-01-01","1989-02-01","1"
"1130","MN8290","Monthly mean minimum soil temperature(cover: bare muck","1989-03-01","1990-10-01","0.998"
"1131","MN8293","Monthly mean minimum soil temperature(cover: bare muck","1984-01-01","1988-12-01","0.9996"
"1132","MN8390","Monthly mean minimum soil temperature(cover: bare muck","1989-03-01","1990-10-01","0.998"
"1133","MN8393","Monthly mean minimum soil temperature(cover: bare muck","1984-01-01","1988-12-01","0.9996"
"1134","MNPN","Daily minimum temperature of water in an evaporation pan","1950-11-28","2021-01-31","1"
"1135","MNTM","Monthly mean temperature","1763-01-01","2016-03-01","1"
"1136","MO01A0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2005-08-01","1"
"1137","MO01P0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2009-04-01","1"
"1138","MO01P1","Monthly mean soil temperature at observation time(cover: unknown","1985-01-01","1989-06-01","0.2966"
"1139","MO01P2","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","1988-12-01","0.5498"
"1140","MO02A0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2007-11-01","1"
"1141","MO02P0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2009-04-01","1"
"1142","MO02P1","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","1989-06-01","0.7579"
"1143","MO03A0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2007-12-01","1"
"1144","MO03P0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2009-04-01","1"
"1145","MO03P1","Monthly mean soil temperature at observation time(cover: unknown","1986-01-01","1988-12-01","0.611"
"1146","MO03P2","Monthly mean soil temperature at observation time(cover: unknown","1984-02-01","1989-06-01","0.4157"
"1147","MO04A0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2007-06-01","1"
"1148","MO04P0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2009-12-01","1"
"1149","MO04P1","Monthly mean soil temperature at observation time(cover: unknown","1989-01-01","1989-06-01","0.8408"
"1150","MO04P2","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","1988-12-01","0.7497"
"1151","MO05A0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2009-08-01","1"
"1152","MO05P0","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","2009-12-01","1"
"1153","MO05P1","Monthly mean soil temperature at observation time(cover: unknown","1984-01-01","1989-06-01","0.4244"
"1154","MO05P2","Monthly mean soil temperature at observation time(cover: unknown","1986-01-01","1988-12-01","0.611"
"1155","MO07P0","Monthly mean soil temperature at observation time(cover: unknown","2006-01-01","2009-04-01","0.9762"
"1156","MO11A0","Monthly mean soil temperature at observation time(cover: grass","1984-01-01","2010-12-01","1"
"1157","MO11P0","Monthly mean soil temperature at observation time(cover: grass","1992-04-01","2010-12-01","0.9993"
"1158","MO12A0","Monthly mean soil temperature at observation time(cover: grass","1984-01-01","2010-12-01","1"
"1159","MO12P0","Monthly mean soil temperature at observation time(cover: grass","1992-04-01","2010-12-01","1"
"1160","MO13A0","Monthly mean soil temperature at observation time(cover: grass","1984-01-01","2010-12-01","0.9999"
"1161","MO13P0","Monthly mean soil temperature at observation time(cover: grass","1992-04-01","2010-12-01","1"
"1162","MO14A0","Monthly mean soil temperature at observation time(cover: grass","1984-01-01","2010-12-01","0.9998"
"1163","MO14A1","Monthly mean soil temperature at observation time(cover: grass","1984-01-01","1985-06-01","1"
"1164","MO14P0","Monthly mean soil temperature at observation time(cover: grass","2000-06-01","2010-12-01","0.8856"
"1165","MO15A0","Monthly mean soil temperature at observation time(cover: grass","1984-01-01","2010-12-01","0.9999"
"1166","MO15A1","Monthly mean soil temperature at observation time(cover: grass","1984-01-01","1985-06-01","1"
"1167","MO15P0","Monthly mean soil temperature at observation time(cover: grass","2000-06-01","2010-12-01","0.8335"
"1168","MO16A0","Monthly mean soil temperature at observation time(cover: grass","2006-01-01","2010-12-01","1"
"1169","MO16P0","Monthly mean soil temperature at observation time(cover: grass","2007-01-01","2010-12-01","0.972"
"1170","MO17A0","Monthly mean soil temperature at observation time(cover: grass","2006-01-01","2010-12-01","0.998"
"1171","MO17P0","Monthly mean soil temperature at observation time(cover: grass","2006-01-01","2010-06-01","0.7785"
"1172","MO21A0","Monthly mean soil temperature at observation time(cover: fallow","1984-01-01","1984-10-01","0.998"
"1173","MO22A0","Monthly mean soil temperature at observation time(cover: fallow","1984-01-01","1984-10-01","0.998"
"1174","MO23A0","Monthly mean soil temperature at observation time(cover: fallow","1984-01-01","1984-10-01","0.998"
"1175","MO24A0","Monthly mean soil temperature at observation time(cover: fallow","1984-01-01","1984-10-01","0.998"
"1176","MO25A0","Monthly mean soil temperature at observation time(cover: fallow","1984-01-01","1984-10-01","0.998"
"1177","MO31A0","Monthly mean soil temperature at observation time(cover: bare ground","1984-09-01","2009-12-01","1"
"1178","MO31P0","Monthly mean soil temperature at observation time(cover: bare ground","1986-04-01","2010-12-01","0.998"
"1179","MO32A0","Monthly mean soil temperature at observation time(cover: bare ground","1984-09-01","2009-12-01","1"
"1180","MO32P0","Monthly mean soil temperature at observation time(cover: bare ground","1985-07-01","2010-12-01","0.9956"
"1181","MO33A0","Monthly mean soil temperature at observation time(cover: bare ground","1984-09-01","2009-12-01","0.9956"
"1182","MO33P0","Monthly mean soil temperature at observation time(cover: bare ground","1985-04-01","2010-12-01","1"
"1183","MO34A0","Monthly mean soil temperature at observation time(cover: bare ground","1984-01-01","2010-12-01","0.9998"
"1184","MO34A2","Monthly mean soil temperature at observation time(cover: bare ground","1984-01-01","1989-02-01","1"
"1185","MO34P0","Monthly mean soil temperature at observation time(cover: bare ground","1984-01-01","2010-12-01","1"
"1186","MO35A0","Monthly mean soil temperature at observation time(cover: bare ground","1984-01-01","2010-12-01","0.9987"
"1187","MO35A2","Monthly mean soil temperature at observation time(cover: bare ground","1984-01-01","1988-12-01","0.9996"
"1188","MO35P0","Monthly mean soil temperature at observation time(cover: bare ground","1984-10-01","2010-12-01","1"
"1189","MO36A0","Monthly mean soil temperature at observation time(cover: bare ground","2006-01-01","2010-10-01","1"
"1190","MO36P0","Monthly mean soil temperature at observation time(cover: bare ground","2006-01-01","2010-12-01","0.9279"
"1191","MO37A0","Monthly mean soil temperature at observation time(cover: bare ground","2006-02-01","2006-03-01","1"
"1192","MO37P0","Monthly mean soil temperature at observation time(cover: bare ground","2006-03-01","2006-04-01","0.998"
"1193","MO51A0","Monthly mean soil temperature at observation time(cover: sod","1987-08-01","2010-12-01","1"
"1194","MO51P0","Monthly mean soil temperature at observation time(cover: sod","1987-04-01","2010-12-01","1"
"1195","MO52A0","Monthly mean soil temperature at observation time(cover: sod","1984-01-01","2010-12-01","1"
"1196","MO52P0","Monthly mean soil temperature at observation time(cover: sod","1987-04-01","2010-12-01","1"
"1197","MO53A0","Monthly mean soil temperature at observation time(cover: sod","1984-01-01","2010-12-01","1"
"1198","MO53P0","Monthly mean soil temperature at observation time(cover: sod","1987-08-01","2010-12-01","1"
"1199","MO54A0","Monthly mean soil temperature at observation time(cover: sod","1984-01-01","2010-12-01","1"
"1200","MO54P0","Monthly mean soil temperature at observation time(cover: sod","1984-02-01","2010-12-01","1"
"1201","MO55A0","Monthly mean soil temperature at observation time(cover: sod","1984-01-01","2010-12-01","1"
"1202","MO55P0","Monthly mean soil temperature at observation time(cover: sod","1987-08-01","2010-12-01","1"
"1203","MO56A0","Monthly mean soil temperature at observation time(cover: sod","2006-01-01","2010-12-01","1"
"1204","MO56P0","Monthly mean soil temperature at observation time(cover: sod","2006-01-01","2010-12-01","1"
"1205","MO57A0","Monthly mean soil temperature at observation time(cover: sod","2006-01-01","2010-12-01","1"
"1206","MO57P0","Monthly mean soil temperature at observation time(cover: sod","2006-01-01","2010-09-01","0.8514"
"1207","MO84A0","Monthly mean soil temperature at observation time(cover: bare muck","1989-03-01","1990-10-01","0.998"
"1208","MO84A3","Monthly mean soil temperature at observation time(cover: bare muck","1984-01-01","1988-12-01","0.9996"
"1209","MO85A0","Monthly mean soil temperature at observation time(cover: bare muck","1989-03-01","1990-10-01","0.998"
"1210","MO85A3","Monthly mean soil temperature at observation time(cover: bare muck","1984-01-01","1988-12-01","0.9996"
"1211","MTD-PRCP-NORMAL","Long-term average month-to-date precipitation totals","2010-01-01","2010-12-31","1"
"1212","MTD-SNOW-NORMAL","Long-term average month-to-date snowfall totals","2010-01-01","2010-12-31","1"
"1213","MX01","Monthly mean maximum soil temperature (degrees F)","1982-01-01","2021-01-01","1"
"1214","MX0190","Monthly mean maximum soil temperature(cover: unknown","1984-01-01","2009-08-01","1"
"1215","MX02","Monthly mean maximum soil temperature (degrees F)","1982-01-01","2021-01-01","1"
"1216","MX0290","Monthly mean maximum soil temperature(cover: unknown","1984-01-01","2010-12-01","1"
"1217","MX0299","Monthly mean maximum soil temperature(cover: unknown","2011-01-01","2012-01-01","0.998"
"1218","MX03","Monthly mean maximum soil temperature (degrees F)","1982-01-01","2021-01-01","1"
"1219","MX0390","Monthly mean maximum soil temperature(cover: unknown","1984-01-01","2009-12-01","1"
"1220","MX04","Monthly mean maximum soil temperature (degrees F)","1982-01-01","2021-01-01","1"
"1221","MX05","Monthly mean maximum soil temperature (degrees F)","1982-01-01","2021-01-01","1"
"1222","MX06","Monthly mean maximum soil temperature (degrees F)","1982-01-01","2020-11-01","1"
"1223","MX07","Monthly mean maximum soil temperature (degrees F)","1982-06-01","2020-11-01","1"
"1224","MX08","Monthly mean maximum soil temperature (degrees F)","1982-06-01","2020-11-01","1"
"1225","MX1190","Monthly mean maximum soil temperature(cover: grass","1984-01-01","2010-12-01","0.9819"
"1226","MX1191","Monthly mean maximum soil temperature(cover: grass","1984-01-01","1985-06-01","0.946"
"1227","MX1290","Monthly mean maximum soil temperature(cover: grass","1984-01-01","2010-12-01","1"
"1228","MX1291","Monthly mean maximum soil temperature(cover: grass","1984-01-01","1988-12-01","0.833"
"1229","MX1299","Monthly mean maximum soil temperature(cover: grass","2011-01-01","2012-09-01","1"
"1230","MX1390","Monthly mean maximum soil temperature(cover: grass","1984-01-01","2010-12-01","1"
"1231","MX1391","Monthly mean maximum soil temperature(cover: grass","1984-01-01","1989-07-01","0.8509"
"1232","MX1399","Monthly mean maximum soil temperature(cover: grass","2011-01-01","2011-01-01","0.9819"
"1233","MX1490","Monthly mean maximum soil temperature(cover: grass","2009-03-01","2010-12-01","0.998"
"1234","MX1499","Monthly mean maximum soil temperature(cover: grass","2011-01-01","2011-02-01","1"
"1235","MX1599","Monthly mean maximum soil temperature(cover: grass","2011-08-01","2012-06-01","0.9994"
"1236","MX1799","Monthly mean maximum soil temperature(cover: grass","2011-08-01","2012-06-01","0.9994"
"1237","MX2190","Monthly mean maximum soil temperature(cover: fallow","1990-01-01","2010-12-01","0.9326"
"1238","MX2192","Monthly mean maximum soil temperature(cover: fallow","1984-01-01","1989-07-01","0.8509"
"1239","MX2290","Monthly mean maximum soil temperature(cover: fallow","1989-08-01","2010-12-01","0.9338"
"1240","MX2292","Monthly mean maximum soil temperature(cover: fallow","1984-01-01","1988-12-01","0.7997"
"1241","MX2390","Monthly mean maximum soil temperature(cover: fallow","1990-01-01","2010-12-01","0.9326"
"1242","MX2392","Monthly mean maximum soil temperature(cover: fallow","1984-01-01","1989-07-01","0.6717"
"1243","MX3190","Monthly mean maximum soil temperature(cover: bare ground","1984-01-01","2010-12-01","1"
